id,soil,sample,rep,B,Mg,P,S,K,Ca,Mn,Fe,Cu,Zn
1426,c28,10,1,0,0,568.32,0,7074.94,1631.66,358,9298,23,21
1427,c28,10,2,0,0,668.72,0,7064.15,1594.5,326,9385,24,26
1428,c28,10,3,0,0,650.39,0,7033.44,1592.35,315,9415,25,19
1429,c28,11,1,0,0,572.69,477,7147.16,1951.13,274,8005,22,13
1430,c28,11,2,0,0,520.74,420,7126.41,1966.14,310,7989,26,13
1431,c28,11,3,0,0,574.87,488,7082.41,1899.67,275,7857,27,16
1432,c28,11,1,0,0,813.2,172,8400.61,1969,376,9526,22,26
1433,c28,11,2,0,0,766.06,276,8496.9,1916.83,404,9618,24,22
1434,c28,11,3,0,0,752.09,202,8550.86,1990.44,390,9531,22,24
1435,c28,12,1,0,0,672.21,467,6761.99,1806.05,292,8247,22,16
1436,c28,12,2,0,0,669.59,433,6735.43,1848.93,282,8356,25,20
1437,c28,12,3,0,0,686.18,521,7056.68,1888.95,269,8315,22,14
1438,c28,12,1,0,0,782.21,0,8353.3,2262.74,395,9641,22,23
1439,c28,12,2,0,0,689.67,0,8373.22,2206.28,402,9650,24,23
1440,c28,12,3,0,0,780.9,0,8390.65,2242.01,388,9668,28,25
1441,c28,13,1,0,0,640.78,554,7216.06,2039.04,274,7577,22,13
1442,c28,13,2,0,0,699.71,487,7587.94,2103.36,296,7968,24,14
1443,c28,13,3,0,0,580.11,431,7268.36,2021.89,265,7578,21,14
1444,c28,13,1,0,0,596.26,0,7951.53,1817.48,349,9126,22,17
1445,c28,13,2,0,0,839.83,0,8011.3,1858.22,328,9096,20,22
1446,c28,13,3,0,0,824.11,0,7961.49,1833.92,319,9168,23,16
1447,c28,14,1,0,0,427.77,0,6137.76,1498.01,253,8951,28,15
1448,c28,14,2,0,0,636.85,0,6125.31,1473.71,273,8955,31,19
1449,c28,14,3,0,0,672.65,0,6366.87,1506.59,254,9156,29,16
1450,c28,14,1,0,0,788.32,187,9420.8,2238.44,368,9790,25,22
1451,c28,14,2,0,0,760.82,194,9400.05,2186.98,350,9726,21,24
1452,c28,14,3,0,0,789.19,0,9353.57,2243.44,373,9758,22,22
1453,c28,15,1,0,0,501.54,376,6411.69,1820.34,298,8188,28,21
1454,c28,15,2,0,0,641.66,325,6595.97,1821.06,315,8318,24,15
1455,c28,15,3,0,0,617.65,381,6586.01,1807.48,305,8190,28,20
1456,c28,15,1,0,0,615.03,174,8789.93,2014.02,341,8887,23,19
1457,c28,15,2,0,0,763,0,8818.15,2074.06,352,8842,20,20
1458,c28,15,3,0,0,725.9,0,8755.89,2099.79,316,8853,24,20
1459,c28,16,1,0,0,512.01,0,6852.48,1706.7,297,8524,25,16
1460,c28,16,2,0,0,549.55,0,6874.89,1680.26,314,8237,31,18
1461,c28,16,3,0,0,645.15,0,6840.85,1648.81,280,8427,26,15
1462,c28,16,1,0,0,696.22,0,7939.08,1926.83,293,8659,20,18
1463,c28,16,2,0,0,760.38,0,8027.9,1872.51,284,8640,21,16
1464,c28,16,3,0,0,683.12,0,8056.95,1949.7,332,8716,25,17
1465,c28,17,1,0,0,648.64,263,6944.62,2155.54,284,8650,23,14
1466,c28,17,2,0,0,604.55,332,6833.38,2158.39,312,8479,24,15
1467,c28,17,3,0,0,560.9,393,7099.85,2256.31,275,8531,28,14
1468,c28,17,1,0,0,704.95,235,8092.64,1918.25,257,8827,25,16
1469,c28,17,2,0,0,681.38,239,8160.71,1860.36,319,8770,22,15
1470,c28,17,3,0,0,700.58,0,8155.73,1868.23,298,8947,19,17
1471,c28,18,1,0,0,597.13,0,6571.9,1811.05,290,8326,24,14
1472,c28,18,2,0,0,572.25,0,6358.57,1728.14,272,8102,27,15
1473,c28,18,3,0,0,504.59,0,6578.54,1787.46,300,8032,25,16
1474,c28,18,1,0,0,714.11,222,8694.47,2011.17,306,8794,24,18
1475,c28,18,2,0,0,556.97,0,8506.86,2039.04,353,8850,25,20
1476,c28,18,3,0,0,798.36,183,8694.47,2009.02,337,8897,24,18
1477,c28,19,1,0,0,735.5,0,9023.19,2139.1,374,9072,21,21
1478,c28,19,2,0,0,785.7,223,9034.81,2177.69,336,9091,27,19
1479,c28,19,3,0,0,773.04,200,8955.95,2186.98,354,9160,23,20
1480,c28,20,1,0,0,621.14,0,6353.59,1551.61,259,7930,22,13
1481,c28,20,2,0,0,579.24,0,6525.42,1530.17,260,8170,27,15
1482,c28,20,3,0,0,562.21,0,6381.81,1543.04,281,8046,28,16
1483,c28,20,1,0,0,761.26,239,9046.43,2261.31,343,9315,22,20
1484,c28,20,2,0,0,809.27,259,9021.53,2229.86,382,9215,22,22
1485,c28,20,3,0,0,755.58,205,9004.92,2252.02,356,9363,24,16
1486,c28,21,1,0,0,781.77,207,9473.1,2414.26,433,9613,18,18
1487,c28,21,1,0,0,658.24,0,6641.63,1589.49,224,7427.33,24.67,13.67
1488,c28,21,2,0,0,678.32,0,6882.36,1628.8,221,7480,25,16
1489,c28,21,3,0,0,634.23,0,7016.01,1648.1,226,7529,18,13
1490,c28,21,2,0,0,737.69,0,9344.44,2384.95,393,9731,20,22
1491,c28,21,3,0,0,684.87,238,9478.91,2389.96,449,9670,23,20
1492,c28,22,1,0,0,656.06,0,9153.51,2415.69,421,10009,20,20
1493,c28,22,2,0,0,770.86,204,9169.28,2374.95,402,9984,22,22
1494,c28,22,3,0,0,719.79,276,9188.38,2385.67,427,10043,23,20
1495,c28,23,1,0,0,511.58,0,6621.71,1750.3,237,7219,23,18
1496,c28,23,2,0,0,670.9,0,6581.59,1804.14,228.33,7372.33,24.33,14.33
1497,c28,23,3,0,0,518.13,0,6823.42,1861.79,287,7815,23,14
1498,c28,23,1,0,0,563.52,178,7128.07,1578.06,397,9038,22,18
1499,c28,23,2,0,0,516.38,0,7131.39,1608.08,374,9108,21,20
1500,c28,23,3,0,0,464.44,0,7202.78,1595.21,404,9086,19,20
1501,c28,24,1,0,0,608.48,0,6830.89,1763.16,269,7605,22,19
1502,c28,24,2,0,0,582.73,0,6785.24,1783.18,257,7243,22,15
1503,c28,24,3,0,0,613.28,0,6878.21,1770.31,248,7158,22,16
1504,c28,24,1,0,0,769.99,217,7954.85,1688.84,354,9257,23,20
1505,c28,24,2,0,0,730.7,0,7853.58,1698.13,376,9191,21,20
1506,c28,24,3,0,0,712.37,0,7888.44,1688.12,381,9297,20,17
1507,c28,25,1,0,0,748.6,0,8198.07,1811.76,422,9413,20,17
1508,c28,25,2,0,0,705.82,0,8299.34,1826.77,394,9205,21,17
1509,c28,25,3,0,0,768.24,198,8387.33,1886.09,387,9234,26,19
1510,c28,26,1,0,0,703.64,0,6983.63,1744.58,233,7371,26,28
1511,c28,26,2,0,0,771.3,0,7346.39,1845.36,269,7546,26,30
1512,c28,26,3,0,0,721.97,0,7216.06,1846.07,227,7313,15,30
1513,c28,26,1,0,0,559.59,0,7959.83,1846.78,341,8914,25,18
1514,c28,26,2,0,0,612.41,0,7958.17,1878.23,370,8918,23,16
1515,c28,26,3,0,0,727.65,0,7994.69,1830.35,358,8842,29,17
1516,c28,27,1,0,0,609.79,501,6437.43,1921.83,214,7952,26,16
1517,c28,27,2,0,0,635.54,508,6413.35,1820.34,212,7874,21,16
1518,c28,27,3,0,0,687.49,400,6655.74,1875.37,216,8006,27,17
1519,c28,27,1,0,0,686.61,0,8545.05,2192.7,386,9337,23,16
1520,c28,27,2,0,0,726.77,0,8630.55,2270.6,398,9270,20,21
1521,c28,27,3,0,0,674.39,0,8570.78,2272.03,395,9400,22,16
1522,c28,28,1,0,0,670.03,328,6530.4,2109.79,226,7061,26,18
1523,c28,28,2,0,0,598.01,325,6765.32,2171.97,226,7213,19,16
1524,c28,28,3,0,0,771.3,345,6559.45,2064.05,235,7052,19,13
1525,c28,28,1,0,0,854.23,216,8827.28,2169.11,364,9012,22,18
1526,c28,28,2,0,0,698.4,0,8836.41,2078.35,371,9068,27,18
1527,c28,28,3,0,0,772.17,202,8765.86,2160.54,392,9006,24,18
1528,c28,29,1,0,0,769.11,199,7967.3,2134.09,273,8223,22,15
1529,c28,29,1,0,0,597.71,0,6380.7,1872.51,268.67,8071,23.33,15.67
1530,c28,29,2,0,0,528.6,0,6226.58,1826.06,254,8042,29,17
1531,c28,29,3,0,0,588.84,0,6232.39,1860.36,234,8154,29,15
1532,c28,29,2,0,0,700.58,0,7894.25,2089.07,260,8240,22,16
1533,c28,29,3,0,0,665.66,0,7917.49,2028.32,285,8149,26,15
1534,c28,30,1,0,0,748.6,171,6834.21,1611.65,263,7158,24,14
1535,c28,30,2,0,0,667.85,0,6799.35,1590.21,268,7260,20,21
1536,c28,30,3,0,0,751.22,220,6801.84,1750.3,311,7834,21,13
1537,c28,30,1,0,0,629.43,185,7909.19,1907.53,240,7772,19,14
1538,c28,30,2,0,0,638.16,0,7963.15,1912.54,247,7811,20,16
1539,c28,30,3,0,0,692.29,0,7806.26,1952.56,257,7772,20,12
1540,c28,31,1,0,0,862.09,0,7066.64,1699.56,277,8779,25,19
1541,c28,31,2,0,0,823.68,0,6909.75,1676.69,273,8480,23,18
1542,c28,31,3,0,0,755.15,189,7050.04,1627.37,287,8801,28,17
1543,c28,31,1,0,0,644.71,0,8154.07,2058.34,287,8722,21,15
1544,c28,31,2,0,0,675.27,0,7939.91,2061.19,271,8745,20,17
1545,c28,31,3,0,0,756.02,0,7924.96,2031.89,309,8754,24,17
1546,c28,32,1,0,0,724.15,170,7260.05,1793.18,314,8493,25,21
1547,c28,32,2,0,0,783.52,196,7355.52,1811.76,329,8652,23,17
1548,c28,32,3,0,0,752.53,0,7157.95,1751.73,329,8489,24,14
1549,c28,32,1,0,0,755.58,0,7319.82,1826.06,247,8136,25,14
1550,c28,32,2,0,0,634.67,0,7314.01,1828.2,266,8186,22,16
1551,c28,32,3,0,0,785.7,0,7412.79,1827.49,241,8067,26,17
1552,c28,33,1,0,0,692.29,0,7397.02,1675.97,315,8710,22,19
1553,c28,33,2,0,0,643.84,0,7074.94,1615.94,327,8692,24,18
1554,c28,33,3,0,0,651.69,0,7134.71,1681.69,289,8906,26,21
1555,c28,33,1,0,0,694.47,0,7348.05,1852.5,293,7935,23,11
1556,c28,33,2,0,0,508.52,0,7317.33,1735.29,249,7879,22,14
1557,c28,33,3,0,0,692.29,0,7389.55,1765.31,266,7965,27,17
1558,c28,34,1,0,0,648.64,0,8108.42,1951.13,274,8294,21,17
1559,c28,34,1,0,0,713.1,0,7713.01,1826.3,309.67,7716.67,26,20.67
1560,c28,34,2,0,0,757.76,0,7496.63,1773.89,315,7785,25,20
1561,c28,34,3,0,0,632.49,0,7273.34,1719.57,299,7824,22,21
1562,c28,34,2,0,0,773.91,0,8201.39,1986.87,280,8265,23,18
1563,c28,34,3,0,0,737.25,0,8191.43,2006.88,259,8237,19,17
1564,c28,35,1,0,0,619.39,0,6156.02,1400.81,269,7869,33,20
1565,c28,35,2,0,0,690.98,0,6947.11,1684.55,327,8967,26,18
1566,c28,35,3,0,0,649.51,0,7078.26,1743.15,313,8892,26,19
1567,c28,35,1,0,0,671.77,0,8451.25,1961.14,271,8046,20,19
1568,c28,35,2,0,0,769.55,0,8317.6,1913.97,304,8080,21,19
1569,c28,35,3,0,0,778.72,0,8472.83,1924.69,307,8087,24,18
1570,c28,36,1,0,0,606.74,0,6746.22,1559.48,266,8579,22,19
1571,c28,36,2,0,0,588.84,0,6643.29,1613.79,324,8661,26,16
1572,c28,36,3,0,0,680.07,0,6579.37,1609.5,275,8570,25,21
1573,c28,36,1,0,0,681.38,429,8042.01,2027.6,333,8285,24,19
1574,c28,36,2,0,0,658.24,474,8058.61,2030.46,319,8287,25,18
1575,c28,36,3,0,0,691.85,369,8207.2,2039.75,328,8366,22,20
1576,c28,37,1,0,0,792.68,0,8467.02,2052.62,309,8581,22,19
1577,c28,37,2,0,0,738.12,0,8465.36,2035.47,340,8672,21,15
1578,c28,37,3,0,0,854.23,331,8525.13,2046.9,301,8564,26,22
1579,c28,38,1,0,0,684.43,0,7044.23,1626.66,308,8198,24,20
1580,c28,38,2,0,0,649.51,0,6669.85,1698.13,273,8215,23,18
1581,c28,38,3,0,0,742.92,0,6814.29,1637.38,292,8121,26,18
1582,c28,38,1,0,0,683.56,0,7527.35,1717.42,277,8198,23,16
1583,c28,38,2,0,0,548.68,0,7333.93,1738.87,239,8220,25,18
1584,c28,38,3,0,0,599.75,0,7506.59,1762.45,250,8179,22,14
1585,c28,39,1,0,0,623.76,253,6668.19,1693.84,332,8822,28,20
1586,c28,39,2,0,0,586.66,203,6583.52,1618.8,294,8594,24,17
1587,c28,39,3,0,0,647.77,246,6609.26,1593.07,309,8792,24,20
1588,c28,39,1,0,0,714.11,186,8051.97,2012.6,245,8215,22,18
1589,c28,39,2,0,0,743.36,0,8071.89,2034.04,243,8273,27,16
1590,c28,39,3,0,0,636.42,0,8090.15,2011.17,242,8302,24,16
1591,c28,40,1,0,0,761.69,174,8083.51,2071.92,251,7613,21,16
1592,c28,40,2,0,0,546.5,177,7446.83,1766.02,271,7526,16,19
1593,c28,40,3,0,0,722.41,248,8054.46,2151.25,275,7610,23,17
1594,c28,40,1,0,0,630.74,0,7750.64,1882.52,295,7886,23,17
1595,c28,40,2,0,0,732.88,196,7774.72,1888.95,268,7833,21,15
1596,c28,40,3,0,0,677.45,0,7748.98,1958.28,267,7830,25,13
1597,c28,41,1,0,0,674.39,0,7406.15,1665.97,284,8212,26,15
1598,c28,41,2,0,0,695.34,0,7941.57,1805.33,235,8057,26,17
1599,c28,41,3,0,0,729.83,0,8002.99,1876.09,234,7985,24,19
1600,c28,41,1,0,0,643.4,214,7634.43,1871.08,278,8258,24,17
1601,c28,41,2,0,0,643.4,0,7925.79,1971.14,295,8205,20,19
1602,c28,41,3,0,0,726.34,200,7955.68,1946.84,283,8137,24,13
1603,c28,42,1,0,0,717.61,428,8983.34,2152.68,334,8332,26,17
1604,c28,42,2,0,0,663.48,330,8939.35,2089.07,313,8013,24,20
1605,c28,42,3,0,0,716.73,195,7518.22,1797.47,283,7196,24,16
1606,c28,42,1,0,0,742.49,0,7594.58,1853.22,278,8553,23,18
1607,c28,42,2,0,0,686.61,0,7743.17,1809.62,259,8582,22,17
1608,c28,42,3,0,0,636.85,0,7631.94,1807.48,245,8581,22,16
1609,c28,43,1,0,0,633.8,0,8157.39,2001.87,306,8643,22,12
1610,c28,43,2,0,0,666.1,0,8099.29,1984.72,287,8644,20,15
1611,c28,43,3,0,0,752.53,0,8134.98,1938.27,254,8698,20,18
1612,c28,44,1,0,0,498.92,163,6892.32,1513.02,283,9012,24,17
1613,c28,44,2,0,0,598.88,167,7235.15,1603.07,261,8963,28,16
1614,c28,44,3,0,0,570.07,171,7303.22,1597.35,237,9014,26,12
1615,c28,44,1,0,0,657.37,207,8497.73,2169.11,308,8222,22,15
1616,c28,44,2,0,0,667.85,0,8366.58,2174.12,311,8250,24,17
1617,c28,44,3,0,0,680.5,0,8385.67,2111.22,299,8255,20,18
1618,c28,45,1,0,0,673.52,0,6599.3,1575.2,225,8053,28,13
1619,c28,45,2,0,0,706.69,0,6853.31,1706.7,221,8154,24,13
1620,c28,45,3,0,0,710.19,0,6553.64,1649.53,179,8074,24,14
1621,c28,45,1,0,0,704.95,0,7844.45,1897.53,338,8955,18,15
1622,c28,45,2,0,0,765.18,209,7924.13,1940.41,333,8964,20,14
1623,c28,45,3,0,0,644.27,0,7872.67,1953.28,336,8991,19,16
1624,c28,46,1,0,0,646.02,0,8474.49,2054.76,348,8857,27,19
1625,c28,46,2,0,0,723.72,0,8474.49,2086.21,364,8879,21,18
1626,c28,46,3,0,0,673.08,0,8515.17,2010.45,360,8883,23,19
1627,c28,47,1,0,0,764.31,0,6933,1465.85,220,8344,23,16
1628,c28,47,2,0,0,711.06,0,6905.6,1488.72,214,8546,28,15
1629,c28,47,3,0,0,674.39,0,7031.78,1465.85,227,8477,28,19
1630,c28,47,1,0,0,642.96,0,8116.72,1843.21,357,9296,24,20
1631,c28,47,2,0,0,625.07,0,8098.46,1951.13,347,9323,22,17
1632,c28,47,3,0,0,743.36,0,8208.86,1920.4,346,9397,22,18
1633,c28,48,1,0,0,782.21,313,7705.82,2086.92,255,9203,25,13
1634,c28,48,2,0,0,684.43,320,7601.23,2048.33,228,8913,25,18
1635,c28,48,3,0,0,728.96,332,7709.97,2066.2,263,9038,28,20
1636,c28,48,1,0,0,800.1,258,8645.49,2066.91,411,9131,20,16
1637,c28,48,2,0,0,707.57,198,8638.02,1935.41,408,9162,24,19
1638,c28,48,3,0,0,679.19,204,8540.9,2042.61,415,9259,27,18
